ad_archive_id,tier,brand,source_url,page_id,page_name,page_profile_uri,page_like_count,page_categories,is_active,start_date,end_date,publisher_platform,ad_text,c1_domain_mismatch,c2_extreme_discount,c3_urgency_language,c4_category_mismatch,c5_low_likes,criteria_met,is_scam,holiday_window,c2_waived,c3_waived,brand_mentioned
1076030024086950,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,112722801730797,Personal Brand,https://www.facebook.com/100089962904721/,,,False,2025-07-24 07:00:00,2025-07-24 07:00:00,FACEBOOK|AUDIENCE_NETWORK|MESSENGER,𝑹𝒂𝒍𝒑𝒉 𝑳𝒂𝒖𝒓𝒆𝒏®🔥 𝑻𝒐𝒅𝒂𝒚'𝒔 𝑫𝒆𝒂𝒍✨𝑼𝒑 𝒕𝒐 90% 𝒐𝒇𝒇🛒𝑺𝒉𝒐𝒑 𝑵𝒐𝒘👇,,,,,,0,False,False,False,False,False
772153671803138,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,145810395282949,Outlet-Sale,https://www.facebook.com/61552114725007/,,,False,2025-07-03 07:00:00,2025-07-03 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"🐎🛞🚃 𝐂𝐎𝐀𝐂𝐇 Warehouse Sale- Everything Must Go!
✔ Shop with ease—PayPal accepted for smooth and secure checkout!",,,,,,0,False,False,False,False,False
728521796468361,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,623664894154350,Zac Hansen - The Productized Coach,https://www.facebook.com/productizedcoach/,633,digital creator,False,2025-07-26 07:00:00,2025-07-29 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"For Black Friday in July, get FOUR workshops for the price of ONE!

You'll get Productized Offers 3.0 showing you step-by-step how to add a premium recurring revenue stream to your biz.

During this live intensive, I’m going to walk you step-by-step through creating a Productized Offer that you can sell all year around with nothing but simple emails and Google Docs.

That’s right…no sales calls.

Unless you want to keep doing them.

And if you do…

I’ll show you how you can use a Productized Off",,False,False,False,False,0,False,False,False,False,True
25488967380737040,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,141958139008770,Boss bag,https://www.facebook.com/61553245856731/,1234,topic,False,2025-11-29 08:00:00,2025-11-30 08:00:00,FACEBOOK|MESSENGER,,,,,,,0,False,True,False,False,False
1387685979675431,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,573473612506566,Outlet store,https://www.facebook.com/61571338770221/,,,False,2025-11-21 08:00:00,2025-11-22 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"☀️𝗕𝗟𝗔𝗖𝗞 𝗙𝗥𝗜𝗗𝗔𝗬 𝗦𝗔𝗟𝗘!𝟴𝟱% 𝗢𝗙𝗙!
👕Elevate Your Style!Timeless fashion for every occasion.
🚚Shipping TODAY while supplies last!",,,,,,0,False,True,False,False,False
1507670517213629,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,685467627980574,𝐎𝐔𝐓𝐋𝐄𝐓 𝐒𝐓𝐎𝐑𝐄,https://www.facebook.com/61577244312455/,,,False,2025-09-29 07:00:00,2025-09-30 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"☀️Seasonal Clearance Sale – Last Call!
👕Timeless styles never go out of fashion.Elevate Your Style!
⏰ Countdown ends tonight!",,,,,,0,False,False,False,False,False
1375435010353828,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,116238168211389,Nic Abelian,https://www.facebook.com/NicAbelian1/,17779,|business,False,2025-06-26 07:00:00,2025-07-12 07:00:00,FACEBOOK|INSTAGRAM|MESSENGER,"I don’t know if you know this, but you can get featured in top publications like USA News, Women's Insider, CEO Times, Biz Weekly or NY Weekly without spending thousands of dollars on a PR firm… 

… Because this isn't fame…

… or the logo… 

… or the credibility… 

… it’s something much more tangible… 

… It’s the fact that it’s a shortcut… 

It’s a shortcut to being seen… 

It’s a shortcut to making years of brand building efforts in days… 

And it’s a shortcut to being the household name in yo",,,,,,0,False,False,False,False,False
26417294444623626,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,112957548323471,Isac Jacobs,https://www.facebook.com/100090090421705/,129,business,False,2026-03-20 07:00:00,2026-03-22 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"We’re emptying our warehouse —Over 1000+ Items on sale.
👜 Your chance to grab Handbags, Wallets, Clothing, Menswear & Shoes at unbeatable prices! 🛍 
• Shop directly from our warehouse—skip the middleman!
• Quick shipping . Limited time only!
👉 Tap “Shop Now” before it’s gone!",,,,,,0,False,False,False,False,False
1790047258249725,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,623664894154350,Zac Hansen - The Productized Coach,https://www.facebook.com/productizedcoach/,633,digital creator,False,2025-07-09 07:00:00,2025-07-27 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"For Black Friday in July, get FOUR workshops for the price of ONE!

You'll get Productized Offers 3.0 showing you step-by-step how to add a premium recurring revenue stream to your biz.

During this live intensive, I’m going to walk you step-by-step through creating a Productized Offer that you can sell all year around with nothing but simple emails and Google Docs.

That’s right…no sales calls.

Unless you want to keep doing them.

And if you do…

I’ll show you how you can use a Productized Off",,False,False,False,False,0,False,False,False,False,True
1180069520728874,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,573473612506566,Outlet store,https://www.facebook.com/61571338770221/,,,False,2025-11-21 08:00:00,2025-11-22 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"☀️𝗕𝗟𝗔𝗖𝗞 𝗙𝗥𝗜𝗗𝗔𝗬 𝗦𝗔𝗟𝗘!𝟴𝟱% 𝗢𝗙𝗙!
👕Elevate Your Style!Timeless fashion for every occasion.
🚚Shipping TODAY while supplies last!",,,,,,0,False,True,False,False,False
1915103592666786,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,509238888934820,Pink Outlet,https://www.facebook.com/61569725578124/,,,False,2025-08-07 07:00:00,2025-08-18 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"💖 Customers around the world are unboxing their dream bags — now it’s your turn!
• Explore over 3,000 styles: signature handbags, wallets, shoes & apparel at outlet-exclusive deals!
🎁 Every order arrives beautifully boxed.
🚚 FREE Ships in 3–6 days worldwide.",,,,,,0,False,False,False,False,False
3786762561477529,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,112336325306672,Max Preston Bonarigo,https://www.facebook.com/61552784047891/,,,False,2025-09-19 07:00:00,2025-09-21 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Give him the gift of looking great and feeling even better. Our polos bring out the best in his style, and you’ll be the one who knows he’s wearing the best. Make sure he’s dressed for you, not just for work.",,,,,,0,False,False,False,False,False
1465525108513058,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,112957548323471,Isac Jacobs,https://www.facebook.com/100090090421705/,129,business,False,2026-03-20 07:00:00,2026-03-23 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"We’re emptying our warehouse —Over 1000+ Items on sale.
👜 Your chance to grab Handbags, Wallets, Clothing, Menswear & Shoes at unbeatable prices! 🛍 
• Shop directly from our warehouse—skip the middleman!
• Quick shipping . Limited time only!
👉 Tap “Shop Now” before it’s gone!",,,,,,0,False,False,False,False,False
826714496911797,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,106945828805637,MakesYouFluent,https://www.facebook.com/appmakesyoufluent/,65035,school,False,2025-11-16 08:00:00,2025-11-27 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Achieve German Pronunciation Mastery with MakesYouFluent! Join our community of 10k satisfied users and boost your confidence today!

Effectively convey your thoughts from the start. Master German pronunciation with MakesYouFluent!

🏆 Benefit from award-winning speech-recognition technology
🔊 Receive a personalized speaking plan tailored to you
🌏 Join over 10k satisfied users worldwide

No more struggling with pronunciation. No more embarrassing mistakes. No more doubting your skills.

“Since us",,,,,,0,False,True,False,False,False
29973609215620560,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,148347748365198,Jordan Christopher Liam,https://www.facebook.com/61552626642180/,,,False,2025-06-25 07:00:00,2025-06-26 07:00:00,FACEBOOK|AUDIENCE_NETWORK|MESSENGER,𝑹𝒂𝒍𝒑𝒉 𝑳𝒂𝒖𝒓𝒆𝒏®🔥 𝑻𝒐𝒅𝒂𝒚'𝒔 𝑫𝒆𝒂𝒍✨𝑼𝒑 𝒕𝒐 90% 𝒐𝒇𝒇🛒𝑺𝒉𝒐𝒑 𝑵𝒐𝒘👇,,,,,,0,False,False,False,False,False
1567149824643819,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,830490750145487,Bradley Mitchell,https://www.facebook.com/61582352223491/,,,False,2025-10-29 07:00:00,2025-11-02 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"🌍 From New York to Paris, customers everywhere are unboxing their DREAM bags.
👜 Discover 3,000+ signature handbags, wallets & shoes—crafted with timeless elegance.
 •  Beautiful packaging, perfect for gifting.
 •  Worldwide shipping within 3–6 days.",,,,,,0,False,False,False,False,False
3129631510564476,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,112957548323471,Isac Jacobs,https://www.facebook.com/100090090421705/,129,business,False,2026-03-20 07:00:00,2026-03-22 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"We’re emptying our warehouse —Over 1000+ Items on sale.
👜 Your chance to grab Handbags, Wallets, Clothing, Menswear & Shoes at unbeatable prices! 🛍 
• Shop directly from our warehouse—skip the middleman!
• Quick shipping . Limited time only!
👉 Tap “Shop Now” before it’s gone!",,,,,,0,False,False,False,False,False
839228571851229,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,106407959113092,Efficient Coach,https://www.facebook.com/Efficientcoach.fb/,57664,website,False,2025-11-21 08:00:00,2025-12-11 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,{{product.brand}},,,,,,0,False,True,False,False,False
686121557169280,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,112336325306672,Max Preston Bonarigo,https://www.facebook.com/61552784047891/,,,False,2025-09-15 07:00:00,2025-09-17 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,Introducing the Special Edition Exclusive Logo Polo Shirt! Many more brands are available. Get yours now and enjoy!,,,,,,0,False,False,False,False,False
1239605567833752,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,112957548323471,Isac Jacobs,https://www.facebook.com/100090090421705/,129,business,False,2026-03-21 07:00:00,2026-03-22 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"We’re emptying our warehouse —Over 1000+ Items on sale.
👜 Your chance to grab Handbags, Wallets, Clothing, Menswear & Shoes at unbeatable prices! 🛍 
• Shop directly from our warehouse—skip the middleman!
• Quick shipping . Limited time only!
👉 Tap “Shop Now” before it’s gone!",,,,,,0,False,False,False,False,False
1966688407465102,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,690572574149535,Fashion savings,https://www.facebook.com/61579575883125/,37,local business,False,2025-10-23 07:00:00,2025-10-31 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"❤️You're in luck! We are having a sale event and you can snag some unbeatable deals. 💰
🛒Most items, including bags, shoes, clothes, shoes, are now as low as 𝟗.𝟗𝟗 ! 
👜Run and check it out and follow for more finds and deals.",,,,,,0,False,False,False,False,False
9795064533953775,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,148347748365198,Jordan Christopher Liam,https://www.facebook.com/61552626642180/,,,False,2025-06-24 07:00:00,2025-06-26 07:00:00,FACEBOOK|AUDIENCE_NETWORK|MESSENGER,𝑹𝒂𝒍𝒑𝒉 𝑳𝒂𝒖𝒓𝒆𝒏®🔥 𝑻𝒐𝒅𝒂𝒚'𝒔 𝑫𝒆𝒂𝒍✨𝑼𝒑 𝒕𝒐 90% 𝒐𝒇𝒇🛒𝑺𝒉𝒐𝒑 𝑵𝒐𝒘👇,,,,,,0,False,False,False,False,False
4161187950822616,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,112336325306672,Max Preston Bonarigo,https://www.facebook.com/61552784047891/,,,False,2025-09-15 07:00:00,2025-09-17 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,Introducing the Special Edition Exclusive Logo Polo Shirt! Many more brands are available. Get yours now and enjoy!,,,,,,0,False,False,False,False,False
855436873677334,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,199183900150149,Platzi,https://www.facebook.com/platzi/,785485,education,False,2025-11-19 08:00:00,2025-11-29 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Automatizaciones para tu trabajo y día a día que te ahorrarán procesos manuales y MUCHO tiempo 🥹

TODOS los cursos de Platzi están a precio especial de BLACK FRIDAY, aprende automatizaciones de n8n, inteligencia artificial, programación y más en nuestros cursos 🔥",,,,,,0,False,True,False,False,False
1949961959068580,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,690572574149535,Fashion savings,https://www.facebook.com/61579575883125/,37,local business,False,2025-11-02 07:00:00,2025-11-05 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"😍You're in luck! We are having a sale event and you can snag some unbeatable deals. 💰
👜3000+ styles — now at irresistible prices.
🔥Discover more styles, Just for You.",,,,,,0,False,False,False,False,False
2125012924996656,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,113423088521616,Luxury collection -02,https://www.facebook.com/61550218727160/,,,False,2026-02-06 08:00:00,2026-02-07 08:00:00,FACEBOOK|AUDIENCE_NETWORK|MESSENGER,,,,,,,0,False,False,False,False,False
717423490686057,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,234056063131699,𝟐𝟎𝟐𝟓 𝐎𝐧𝐥𝐢𝐧𝐞 𝐃𝐞𝐚𝐥𝐬,https://www.facebook.com/61557172348638/,,,False,2025-05-25 07:00:00,2025-05-27 07:00:00,FACEBOOK|AUDIENCE_NETWORK|MESSENGER,"🚨 Ralph Laruen SUMMER CLEARANCE – JUST $9.99! 🚨  
🔥 Stock Overload = Huge Savings! 🔥  
🎉Spring Clearance Sale Up to 80% Off!
✅ Breathable fabric
✅ Modern fit
✅ Everyday comfort
✅ For Men & Women  
👉 Hurry, limited pieces available – once they're gone, they're gone!  
🛒 Tap ""Shop Now"" and snag your piece before it's too late!",,,,,,0,False,False,False,False,False
2116635168762609,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,590422550832034,Vuiagvuib,https://www.facebook.com/61576656186456/,,,False,2025-06-26 07:00:00,2025-06-27 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"End of Season Sale is LIVE! – 𝟴𝟬–𝟵𝟬% 𝗢𝗳𝗳 𝗬𝗼𝘂𝗿 𝗳𝗮𝘃𝗼𝗿𝗶𝘁𝗲 𝗽𝗶𝗲𝗰𝗲𝘀, now with fresh styles and effortless comfort.Hassle-free returns!",,,,,,0,False,False,False,False,False
635073209596667,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,196726700197684,Nicholas Chase,https://www.facebook.com/61555842635639/,47,athlete,False,2025-11-20 08:00:00,2025-12-06 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Black Friday is LIVE 🚨
👋 Hey, it’s Nick Chase — Professional Triathlete and USA Triathlon certified coach.

I’m teaming up with THEMAGIC5 for their biggest savings of the year—save up to 50% on Custom-Fit swim goggles.

If you want comfort without leaks, these are it. Each pair is custom-tailored to your face for a secure fit that won’t slip or leave raccoon eyes—and they’re backed by a 100% Fit Guarantee!

Plus, save up to 40% on swim accessories like kickboards, pull buoys, snorkels, and more.",,False,True,True,True,3,True,True,False,False,True
1441666307374585,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,840215982502364,Pink&Beauty Save,https://www.facebook.com/61580384465690/,33,shopping center,False,2026-01-23 08:00:00,2026-01-28 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"👜3000+ styles — now at irresistible prices.
🔥Discover more styles, Just for You.",,,,,,0,False,False,False,False,False
9808360352577630,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,234056063131699,𝟐𝟎𝟐𝟓 𝐎𝐧𝐥𝐢𝐧𝐞 𝐃𝐞𝐚𝐥𝐬,https://www.facebook.com/61557172348638/,,,False,2025-05-24 07:00:00,2025-05-26 07:00:00,FACEBOOK|AUDIENCE_NETWORK|MESSENGER,"🚨 Ralph Laruen SUMMER CLEARANCE – JUST $9.99! 🚨  
🔥 Stock Overload = Huge Savings! 🔥  
🎉Spring Clearance Sale Up to 80% Off!
✅ Breathable fabric
✅ Modern fit
✅ Everyday comfort
✅ For Men & Women  
👉 Hurry, limited pieces available – once they're gone, they're gone!  
🛒 Tap ""Shop Now"" and snag your piece before it's too late!",,,,,,0,False,False,False,False,False
1188262233137930,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,743060235565235,Chris Mann,https://www.facebook.com/61581472853465/,,,False,2025-09-25 07:00:00,2025-09-26 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,{{product.brand}},,,,,,0,False,False,False,False,False
871703578827928,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,113423088521616,Luxury collection -02,https://www.facebook.com/61550218727160/,,,False,2026-02-06 08:00:00,2026-02-07 08:00:00,FACEBOOK|AUDIENCE_NETWORK|MESSENGER,,,,,,,0,False,False,False,False,False
1523074488827897,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,707814112410965,Outlet Store,https://www.facebook.com/61577195565162/,,,False,2025-09-28 07:00:00,2025-09-29 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"☀️Seasonal Clearance Sale – Last Call!
👕Timeless styles never go out of fashion.Elevate Your Style✨ Discover Amazing Options And Find Your Favorites!
⏳ Stock is limited– once it’s gone, it’s gone
📦 Fast shipping",,,,,,0,False,False,False,False,False
3183048905232317,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,878506042016847,Value Mall,https://www.facebook.com/61584117128941/,9028,business,False,2025-12-29 08:00:00,2026-01-17 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,👜👜 Say hello to your favorite new bags!,,,,,,0,False,True,False,False,False
24437579919227433,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,747924565075167,Online savings,https://www.facebook.com/61580018722221/,3,business,False,2025-09-02 07:00:00,2025-09-03 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"🚨 Busy Professionals! 👉 Score amazing deals on 3,000+ brand new styles at 𝐂𝐎𝐀𝐂𝐇𝐎𝐔𝐓𝐋𝐄𝐓 Warehouse sale 🛒
• Fast & Easy Shopping: Click, shop, save with just a few taps!
• Highly reviewed by 50k+ customers - grab Handbags, Wallets, Clothing, Menswear & Shoes before they're gone! 🔥",,,,,,0,False,False,False,False,False
1649525879789966,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,247144168630677,Vagina Coach,https://www.facebook.com/VagCoach/,121151,public figure,False,2025-11-17 08:00:00,2025-12-01 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"You know what I've learned after 20 years doing this work? Consistency beats perfection every single time. 

12 minutes a day (Or even just 3-4 times a week) of the right movements, that's what helps your pelvic floor recover.

You can do this while your coffee brews, before bed, whenever works for you. Those 12 minutes add up to real changes in your leaks, your urgency, that pressure feeling.

The Buff Muff Black Friday sale is happening right now. Take advantage before the sale ends.",,,,,,0,False,True,False,False,False
883459177477758,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,706369525890583,Mid Year Sale,https://www.facebook.com/61577598307569/,11,discount shopping,False,2025-11-27 08:00:00,2025-11-28 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"📢BLACK FRIDAY SALE: 90% OFF! 👕Last chance to grab brand new, stylish & comfortable items. 💯 Limited time offer - Secure your legacy now while supplies last and elevate iconic style today! 🚚 Ships TODAY only",,,,,,0,False,True,False,False,False
2346807235752136,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,707814112410965,Outlet Store,https://www.facebook.com/61577195565162/,,,False,2025-09-28 07:00:00,2025-09-29 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"☀️Seasonal Clearance Sale – Last Call!
👕Timeless styles never go out of fashion.Elevate Your Style✨ Discover Amazing Options And Find Your Favorites!
⏳ Stock is limited– once it’s gone, it’s gone
📦 Fast shipping",,,,,,0,False,False,False,False,False
1288843769812518,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,528215743709521,Acrosses-AF,https://www.facebook.com/61571973059458/,,,False,2026-03-27 07:00:00,2026-03-27 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"We’re emptying our warehouse —Over 1000+ Items on sale.
👜 Your chance to grab Handbags, Wallets, Clothing, Menswear & Shoes at unbeatable prices! 🛍 
• Shop directly from our warehouse—skip the middleman!
• Quick shipping . Limited time only!
👉 Tap “Shop Now” before it’s gone!",,,,,,0,False,False,False,False,False
993718412958778,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%20clearance,393589240509034,𝗕𝗿𝗮𝗻𝗱 𝗼𝘂𝘁𝗹𝗲𝘁,https://www.facebook.com/61565111600323/,,,False,2025-04-28 07:00:00,2025-04-29 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"Summer Clearance Sale Flat 80%
Limited Time Offer
Free shipping worldwide",,,,,,0,False,False,False,False,False
1358793825304688,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20Black%20Friday,511244462554418,Enjoy reading-D r e am e,https://www.facebook.com/100086468286886/,775,art,False,2025-03-13 07:00:00,2025-04-25 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"""Daddy!"" Cole launches himself at a tall man crouched down. I gasp audibly, recognizing the voice that no one could ever forget.
""Cole.""
His eyes meet mine, and I shrink back, overwhelmed by the swirling storm of emotions in them.
“Luci, this is my daddy. His name is Easton.”
What?! Easton Reed, the senior center of the Kenton Ice Kings and every girl's dream at Kenton University, has a son???Did I just find out about his biggest secret?

---

Luci Forrester

“I’m late, I’m late…” I mutter as I ",,False,True,True,False,2,True,False,False,False,True
2033132994151459,mid_tier,ralph lauren,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Ralph%20Lauren%2090%25%20off,557686847418768,Outlet store,https://www.facebook.com/61571133700902/,,,False,2025-11-26 08:00:00,2025-11-27 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"☀️𝗕𝗟𝗔𝗖𝗞 𝗙𝗥𝗜𝗗𝗔𝗬 𝗦𝗔𝗟𝗘!90% OFF!
👕Elevate Your Style!Timeless fashion for every occasion.
🚚Shipping TODAY while supplies last!",,,,,,0,False,True,False,False,False
971161178304101,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20warehouse%20sale,596478143543571,Bag Outletstore,https://www.facebook.com/61572962444274/,,,False,2025-06-19 07:00:00,2025-06-20 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"🔥 Online Flash Sale: 𝐔𝐩 𝐭𝐨 𝟕𝟎% 𝐨𝐟𝐟. 🔥
👜 Don't miss over 3,000 new designer items - Discover Handbags, Wallets, Clothing, Menswear & Shoes.

✅No discount code required, exclusive to online stores.
✅Shop directly from our warehouse—skip the middleman.
✈ Worldwide delivery & Delivered in 3–5 days.

🕒 Time-Sensitive Offer - Once a Year - While Stocks Last!
👉 Tap “Shop Now” before it’s gone!💼👜",,,,,,0,False,False,False,False,False
1255739399769475,mid_tier,coach,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Coach%20outlet,116238168211389,Nic Abelian,https://www.facebook.com/NicAbelian1/,17779,|business,False,2026-02-02 08:00:00,2026-03-10 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"🚨 Big news. AnotherZero is now #1 Rated on Trustpilot as the Best Marketing Agency, SEO Service, PR Firm, and Social Media Agency, after helping 5,000+ businesses get featured in major publications in 2025 alone 🏆

🎁 To celebrate, for the next 5 days only, get our Custom Website Banner + Social Media Kit ($197 value) FREE when you lock in our $97 Guaranteed Media Feature in outlets like USA News, Women’s Insider, or New York Weekly 📰✨

⚡ Get published fast, instantly show off your “As Seen On” c",,,,,,0,False,False,False,False,False
